No	Time[sec]	VOLT[V]	CURR[A]
839	173	1.65	1.06102e-010
840	173	1.65	9.87645e-011
841	173	1.65	9.48431e-011
842	173	1.65	8.94877e-011
843	173	1.65	9.13009e-011
844	174	1.65	9.73731e-011
845	174	1.65	9.13854e-011
846	174	1.65	1.04457e-010
847	174	1.65	1.01463e-010
848	174	1.65	1.06608e-010
849	175	1.65	1.15632e-010
850	175	1.7	1.53118e-010
851	175	1.7	1.2592e-010
852	175	1.7	1.193e-010
853	175	1.7	1.20734e-010
854	176	1.7	1.27818e-010
855	176	1.7	1.46793e-010
856	176	1.7	1.41733e-010
857	176	1.7	1.18457e-010
858	176	1.7	1.28197e-010
859	177	1.7	1.61425e-010
860	177	1.7	1.51094e-010
861	177	1.7	1.47088e-010
862	177	1.7	1.39962e-010
863	177	1.7	1.50335e-010
864	178	1.7	1.64925e-010
865	178	1.7	1.39793e-010
866	178	1.7	1.42155e-010
867	178	1.7	1.36251e-010
868	178	1.7	1.2474e-010
869	179	1.7	1.228e-010
870	179	1.7	1.21704e-010
871	179	1.7	1.1268e-010
872	179	1.7	1.07746e-010
873	179	1.7	1.15041e-010
874	180	1.7	1.07535e-010
875	180	1.75	2.03171e-010
876	180	1.75	1.12722e-010
877	180	1.75	1.16559e-010
878	180	1.75	1.15927e-010
879	181	1.75	1.12047e-010
880	181	1.75	1.10023e-010
881	181	1.75	1.0627e-010
882	181	1.75	1.23939e-010
883	182	1.75	9.70358e-011
884	182	1.75	9.5349e-011
885	182	1.75	1.2883e-010
886	182	1.75	1.53877e-010
887	182	1.75	1.28914e-010
888	183	1.75	1.48606e-010
889	183	1.75	1.52275e-010
890	183	1.75	1.01885e-010
891	183	1.75	1.26553e-010
892	183	1.75	1.07072e-010
893	184	1.75	1.1424e-010
894	184	1.75	1.49956e-010
895	184	1.75	1.6834e-010
896	184	1.75	1.83689e-010
897	184	1.75	1.87526e-010
898	185	1.75	1.84153e-010
899	185	1.75	2.06122e-010
900	185	1.8	2.70638e-010
901	185	1.8	2.12658e-010
902	185	1.8	2.25899e-010
903	186	1.8	2.49217e-010
904	186	1.8	2.50187e-010
905	186	1.8	1.82213e-010
906	186	1.8	1.55353e-010
907	186	1.8	1.95623e-010
908	187	1.8	1.61003e-010
909	187	1.8	1.07114e-010
910	187	1.8	1.05596e-010
911	187	1.8	1.42408e-010
912	187	1.8	5.86214e-011
913	188	1.8	7.45605e-011
914	188	1.8	7.91989e-011
915	188	1.8	1.21661e-010
916	188	1.8	1.12764e-010
917	189	1.8	1.67286e-010
918	189	1.8	1.98743e-010
919	189	1.8	1.97858e-010
920	189	1.8	2.59464e-010
921	189	1.8	2.59886e-010
922	190	1.8	2.36989e-010
923	190	1.8	2.62078e-010
924	190	1.8	2.82487e-010
925	190	1.85	3.24022e-010
926	190	1.85	3.01926e-010
927	191	1.85	2.62837e-010
928	191	1.85	2.2476e-010
929	191	1.85	2.8118e-010
930	191	1.85	3.03192e-010
931	191	1.85	3.18836e-010
932	192	1.85	2.93535e-010
933	192	1.85	2.70385e-010
934	192	1.85	2.57524e-010
935	192	1.85	3.07788e-010
936	192	1.85	3.44726e-010
937	193	1.85	3.01589e-010
938	193	1.85	3.03993e-010
939	193	1.85	2.948e-010
940	193	1.85	3.42491e-010
941	193	1.85	3.5687e-010
942	194	1.85	3.00957e-010
943	194	1.85	3.1154e-010
944	194	1.85	2.97667e-010
945	194	1.85	2.93282e-010
946	194	1.85	2.90246e-010
947	195	1.85	3.08758e-010
948	195	1.85	3.25877e-010
949	195	1.85	3.25877e-010
950	195	1.9	3.49617e-010
951	195	1.9	3.5375e-010
952	196	1.9	2.89698e-010
953	196	1.9	3.00577e-010
954	196	1.9	2.64229e-010
955	196	1.9	2.20881e-010
956	197	1.9	2.13713e-010
957	197	1.9	2.1561e-010
958	197	1.9	2.50651e-010
959	197	1.9	2.485e-010
960	197	1.9	2.60813e-010
961	198	1.9	2.29272e-010
962	198	1.9	2.32603e-010
963	198	1.9	2.20417e-010
964	198	1.9	1.86135e-010
965	198	1.9	1.6931e-010
966	199	1.9	1.63407e-010
967	199	1.9	1.60835e-010
968	199	1.9	1.70407e-010
969	199	1.9	2.1755e-010
970	199	1.9	1.91828e-010
971	200	1.9	2.12532e-010
972	200	1.9	1.78587e-010
973	200	1.9	1.84617e-010
974	200	1.9	1.92755e-010
975	200	1.95	2.83499e-010
976	201	1.95	1.73232e-010
977	201	1.95	2.38169e-010
978	201	1.95	2.17718e-010
979	201	1.95	2.14387e-010
980	201	1.95	2.39139e-010
981	202	1.95	1.79178e-010
982	202	1.95	1.73274e-010
983	202	1.95	1.59148e-010
984	202	1.95	2.1017e-010
985	202	1.95	2.37411e-010
986	203	1.95	2.36314e-010
987	203	1.95	1.87611e-010
988	203	1.95	2.17044e-010
989	203	1.95	2.08779e-010
990	203	1.95	1.92629e-010
991	204	1.95	2.00261e-010
992	204	1.95	2.32772e-010
993	204	1.95	2.38507e-010
994	204	1.95	2.41501e-010
995	204	1.95	2.26573e-010
996	205	1.95	2.14008e-010
997	205	1.95	2.46223e-010
998	205	1.95	2.51916e-010
999	205	1.95	2.73379e-010
1000	205	2	2.18266e-010
1001	206	2	2.72325e-010
1002	206	2	2.7009e-010
1003	206	2	2.48416e-010
1004	206	2	2.19152e-010
1005	207	2	2.27754e-010
1006	207	2	2.66927e-010
1007	207	2	2.42048e-010
1008	207	2	2.69584e-010
1009	207	2	2.27627e-010
1010	208	2	2.50777e-010
1011	208	2	2.56048e-010
1012	208	2	2.59042e-010
1013	208	2	2.31254e-010
1014	208	2	2.53729e-010
1015	209	2	2.40784e-010
1016	209	2	2.38212e-010
1017	209	2	2.11983e-010
1018	209	2	1.85334e-010
1019	209	2	1.96719e-010
1020	210	2	2.07556e-010
1021	210	2	2.15821e-010
1022	210	2	2.02243e-010
1023	210	2	1.85292e-010
1024	210	2	1.47763e-010
1025	211	2.05	2.32055e-010
1026	211	2.05	1.9849e-010
1027	211	2.05	1.79009e-010
1028	211	2.05	2.03255e-010
1029	211	2.05	2.09116e-010
1030	212	2.05	2.00514e-010
1031	212	2.05	1.46624e-010
1032	212	2.05	1.69858e-010
1033	212	2.05	1.68889e-010
1034	213	2.05	2.65368e-010
1035	213	2.05	2.65452e-010
1036	213	2.05	3.63828e-010
1037	213	2.05	3.10655e-010
1038	213	2.05	2.93282e-010
1039	214	2.05	3.5628e-010
1040	214	2.05	4.05405e-010
1041	214	2.05	3.9579e-010
1042	214	2.05	4.94884e-010
1043	214	2.05	4.57902e-010
1044	215	2.05	4.89233e-010
1045	215	2.05	5.80989e-010
1046	215	2.05	7.9056e-010
1047	215	2.05	8.13246e-010
1048	215	2.05	7.92838e-010
1049	216	2.05	9.02093e-010
1050	216	2.1	9.22164e-010
1051	216	2.1	8.16956e-010
1052	216	2.1	8.13372e-010
1053	216	2.1	8.38083e-010
1054	217	2.1	8.80461e-010
1055	217	2.1	9.32411e-010
1056	217	2.1	1.10753e-009
1057	217	2.1	9.81325e-010
1058	217	2.1	8.90792e-010
1059	218	2.1	1.0181e-009
1060	218	2.1	9.87903e-010
1061	218	2.1	9.53241e-010
1062	218	2.1	9.42742e-010
1063	218	2.1	9.71921e-010
1064	219	2.1	7.83602e-010
1065	219	2.1	9.62518e-010
1066	219	2.1	1.03897e-009
1067	219	2.1	1.08299e-009
1068	220	2.1	1.00962e-009
1069	220	2.1	4.17621e-009
1070	220	2.1	7.49169e-009
1071	220	2.1	4.67294e-009
1072	220	2.1	5.75626e-009
1073	221	2.1	1.31963e-008
1074	221	2.1	9.62578e-009
1075	221	2.15	1.42296e-008
1076	221	2.15	1.51695e-008
1077	221	2.15	1.4186e-008
1078	222	2.15	1.60343e-008
1079	222	2.15	1.72932e-008
1080	222	2.15	2.46261e-008
1081	222	2.15	2.56391e-008
1082	222	2.15	2.84273e-008
1083	223	2.15	3.17349e-008
1084	223	2.15	3.18382e-008
1085	223	2.15	3.56507e-008
1086	223	2.15	3.39029e-008
1087	223	2.15	3.29138e-008
1088	224	2.15	3.41403e-008
1089	224	2.15	3.73151e-008
1090	224	2.15	3.69088e-008
1091	224	2.15	3.81759e-008
1092	224	2.15	2.05887e-008
1093	225	2.15	2.14805e-008
1094	225	2.15	2.05048e-008
1095	225	2.15	2.38268e-008
1096	225	2.15	2.58268e-008
1097	225	2.15	2.66607e-008
1098	226	2.15	3.53025e-008
1099	226	2.15	1.40267e-008
1100	226	2.2	3.57045e-008
1101	226	2.2	3.63996e-008
1102	226	2.2	1.48077e-007
1103	227	2.2	3.7047e-007
1104	227	2.2	4.24093e-007
1105	227	2.2	2.63176e-006
1106	228	2.2	1.28556e-009
1107	228	2.2	1.235e-009
1108	228	2.2	1.47877e-009
1109	228	2.2	1.544e-009
1110	228	2.2	1.57205e-009
1111	229	2.2	1.91301e-009
1112	229	2.2	1.81282e-009
1113	229	2.2	1.91819e-009
1114	229	2.2	2.28029e-009
1115	229	2.2	2.11225e-009
1116	230	2.2	2.08488e-009
1117	230	2.2	2.66565e-009
1118	230	2.2	3.11536e-009
1119	230	2.2	3.06114e-009
1120	230	2.2	2.91043e-009
1121	231	2.2	3.32852e-009
1122	231	2.2	3.44166e-009
1123	231	2.2	3.91245e-009
1124	231	2.2	4.59265e-009
1125	231	2.25	5.97941e-009
1126	232	2.25	6.56313e-009
1127	232	2.25	7.8833e-009
1128	232	2.25	1.01314e-008
1129	232	2.25	1.19382e-008
1130	232	2.25	1.57099e-008
1131	233	2.25	1.54679e-008
1132	233	2.25	1.72761e-008
1133	233	2.25	1.76484e-008
1134	233	2.25	0.00072037
1135	233	2.25	0.000859861
1136	234	2.25	0.000848159
1137	234	2.25	0.000703676
1138	234	2.25	0.000709514
1139	234	2.25	0.000676951
1140	234	2.25	0.00067738
1141	235	2.25	0.00067188
1142	235	2.25	0.000669646
1143	235	2.25	0.00065837
1144	235	2.25	0.000646051
1145	236	2.25	0.000679972
1146	236	2.25	0.000665032
1147	236	2.25	0.000670318
1148	236	2.25	0.000666683
1149	236	2.25	0.000684178
1150	237	2.3	0.000691521
1151	237	2.3	0.000691979
1152	237	2.3	0.000681917
1153	237	2.3	0.000643924
1154	237	2.3	0.00064896
1155	238	2.3	0.00064935
1156	238	2.3	0.000653884
1157	238	2.3	0.000666797
1158	238	2.3	0.000673114
1159	238	2.3	0.000668118
1160	239	2.3	0.000637402
1161	239	2.3	0.000623174
1162	239	2.3	0.000661888
1163	239	2.3	0.000669176
1164	239	2.3	0.000681442
1165	240	2.3	0.000679086
1166	240	2.3	0.000677489
1167	240	2.3	0.00068095
1168	240	2.3	0.000680122
1169	240	2.3	0.000676039
1170	241	2.3	0.000683633
1171	241	2.3	0.000680735
1172	241	2.3	0.00068467
1173	241	2.3	0.000681904
1174	241	2.3	0.000681049
1175	242	2.35	0.000694373
1176	242	2.35	0.000688933
1177	242	2.35	0.000747265
1178	242	2.35	0.000753729
1179	243	2.35	0.00076349
1180	243	2.35	0.000754404
1181	243	2.35	0.000785268
1182	243	2.35	0.000773715
1183	243	2.35	0.000773521
1184	244	2.35	0.000791314
1185	244	2.35	0.000788994
1186	244	2.35	0.000792683
1187	244	2.35	0.000795502
1188	244	2.35	0.00079215
1189	245	2.35	0.000785398
1190	245	2.35	0.000796074
1191	245	2.35	0.000773614
1192	245	2.35	0.000778022
1193	245	2.35	0.000767403
1194	246	2.35	0.000755435
1195	246	2.35	0.000746943
1196	246	2.35	0.000738549
1197	246	2.35	0.000721717
1198	246	2.35	0.000708634
1199	247	2.35	0.000707282
1200	247	2.4	0.000702949
1201	247	2.4	0.000688977
1202	247	2.4	0.000697742
1203	248	2.4	0.00069297
1204	248	2.4	0.000687221
1205	248	2.4	0.000678441
1206	248	2.4	0.00065717
1207	248	2.4	0.000651731
1208	249	2.4	0.000643163
1209	249	2.4	0.000661441
1210	249	2.4	0.000656654
1211	249	2.4	0.0006569
1212	249	2.4	0.000651191
1213	250	2.4	0.000649535
1214	250	2.4	0.00063741
1215	250	2.4	0.000628849
1216	250	2.4	0.000630151
1217	250	2.4	0.000632711
1218	251	2.4	0.000627933
1219	251	2.4	0.00062771
1220	251	2.4	0.000621279
1221	251	2.4	0.000601966
1222	251	2.4	0.000589519
1223	252	2.4	0.000541275
1224	252	2.4	0.000470305
1225	252	2.45	0.000489077
1226	252	2.45	0.000436198
1227	252	2.45	0.000524914
1228	253	2.45	0.000528241
1229	253	2.45	0.000513696
1230	253	2.45	0.000547493
1231	253	2.45	0.000539185
1232	254	2.45	0.000549421
1233	254	2.45	0.000579943
1234	254	2.45	0.000587788
1235	254	2.45	0.000579235
1236	254	2.45	0.000594276
1237	255	2.45	0.000582409
1238	255	2.45	0.000557466
1239	255	2.45	0.000547331
1240	255	2.45	0.00050994
1241	255	2.45	0.000455104
1242	256	2.45	0.000426733
1243	256	2.45	0.000449492
1244	256	2.45	0.000491344
1245	256	2.45	0.000490717
1246	256	2.45	0.000531562
1247	257	2.45	0.000533214
1248	257	2.45	0.000549991
1249	257	2.45	0.000557606
1250	257	2.5	0.000580456
1251	257	2.5	0.000597344
1252	258	2.5	0.000593651
1253	258	2.5	0.000599529
1254	258	2.5	0.000608548
1255	258	2.5	0.000603624
1256	258	2.5	0.000580825
1257	259	2.5	0.000577193
1258	259	2.5	0.000588375
1259	259	2.5	0.000582637
1260	259	2.5	0.00058976
1261	259	2.5	0.00059221
1262	260	2.5	0.000592517
1263	260	2.5	0.000591208
1264	260	2.5	0.000591298
1265	260	2.5	0.000592643
1266	261	2.5	0.000585864
1267	261	2.5	0.000579351
1268	261	2.5	0.000581085
1269	261	2.5	0.000579932
1270	261	2.5	0.000565991
1271	262	2.5	0.000562902
1272	262	2.5	0.000542723
1273	262	2.5	0.000525548
1274	262	2.5	0.000534177
1275	262	2.55	0.000523312
1276	263	2.55	0.000528406
1277	263	2.55	0.000503901
1278	263	2.55	0.000522638
1279	263	2.55	0.000532709
1280	263	2.55	0.000529488
1281	264	2.55	0.000509693
1282	264	2.55	0.000524856
1283	264	2.55	0.000523541
1284	264	2.55	0.000498103
1285	264	2.55	0.000497076
1286	265	2.55	0.000527372
1287	265	2.55	0.00053244
1288	265	2.55	0.000499869
1289	265	2.55	0.00052048
1290	265	2.55	0.000523053
1291	266	2.55	0.00049988
1292	266	2.55	0.00050784
1293	266	2.55	0.000524133
1294	266	2.55	0.00053244
1295	266	2.55	0.00052301
1296	267	2.55	0.000539309
1297	267	2.55	0.000523601
1298	267	2.55	0.000511688
1299	267	2.55	0.00050108
1300	267	2.6	0.000530964
1301	268	2.6	0.000559027
1302	268	2.6	0.000561579
1303	268	2.6	0.000567902
1304	268	2.6	0.000544495
1305	269	2.6	0.000553622
1306	269	2.6	0.000539653
1307	269	2.6	0.000543923
1308	269	2.6	0.000528413
1309	269	2.6	0.000564331
1310	270	2.6	0.000623984
1311	270	2.6	0.000619268
1312	270	2.6	0.000631146
1313	270	2.6	0.00065944
1314	270	2.6	0.000671551
1315	271	2.6	0.000666421
1316	271	2.6	0.000660984
1317	271	2.6	0.00065492
1318	271	2.6	0.000657677
1319	271	2.6	0.000658246
1320	272	2.6	0.000654286
1321	272	2.6	0.00064748
1322	272	2.6	0.000658292
1323	272	2.6	0.000663213
1324	272	2.6	0.00067878
1325	273	2.65	0.000702974
1326	273	2.65	0.000712747
1327	273	2.65	0.00072693
1328	273	2.65	0.000739852
1329	273	2.65	0.000747432
1330	274	2.65	0.000750084
1331	274	2.65	0.000746662
1332	274	2.65	0.000743043
1333	274	2.65	0.000733492
1334	275	2.65	0.000732149
1335	275	2.65	0.000727659
1336	275	2.65	0.000729641
1337	275	2.65	0.000732
1338	275	2.65	0.000727022
1339	276	2.65	0.000719853
1340	276	2.65	0.000722095
1341	276	2.65	0.000715735
1342	276	2.65	0.000706323
1343	276	2.65	0.000704418
1344	277	2.65	0.000673189
1345	277	2.65	0.000664271
1346	277	2.65	0.000655276
1347	277	2.65	0.000653664
1348	277	2.65	0.000665684
1349	278	2.65	0.000659777
1350	278	2.7	0.000673709
1351	278	2.7	0.000660179
1352	278	2.7	0.000652844
1353	278	2.7	0.000681565
1354	279	2.7	0.000690116
1355	279	2.7	0.000692662
1356	279	2.7	0.000681509
1357	279	2.7	0.000674124
1358	279	2.7	0.000666565
1359	280	2.7	0.000672024
1360	280	2.7	0.000675319
1361	280	2.7	0.000667156
1362	280	2.7	0.000635656
1363	280	2.7	0.00064518
1364	281	2.7	0.000620433
1365	281	2.7	0.000654295
1366	281	2.7	0.000626898
1367	281	2.7	0.000613906
1368	282	2.7	0.000677932
1369	282	2.7	0.000695605
1370	282	2.7	0.000696559
1371	282	2.7	0.00069136
1372	282	2.7	0.000677267
1373	283	2.7	0.00065407
1374	283	2.7	0.00066926
1375	283	2.75	0.000676114
1376	283	2.75	0.000691096
1377	283	2.75	0.000701566
1378	284	2.75	0.00063977
1379	284	2.75	0.000645753
1380	284	2.75	0.00067974
1381	284	2.75	0.000682724
1382	284	2.75	0.000674031
1383	285	2.75	0.000667302
1384	285	2.75	0.000675747
1385	285	2.75	0.00068677
1386	285	2.75	0.000670735
1387	285	2.75	0.000674484
1388	286	2.75	0.000750872
1389	286	2.75	0.000722217
1390	286	2.75	0.000742955
1391	286	2.75	0.000740127
1392	286	2.75	0.000727896
1393	287	2.75	0.000686697
1394	287	2.75	0.000707089
1395	287	2.75	0.000690345
1396	287	2.75	0.000715088
1397	287	2.75	0.000786191
1398	288	2.75	0.000794137
1399	288	2.75	0.000802372
1400	288	2.8	0.000821303
1401	288	2.8	0.000823459
1402	289	2.8	0.000831802
1403	289	2.8	0.000835894
1404	289	2.8	0.000845736
1405	289	2.8	0.000854378
1406	289	2.8	0.000861689
1407	290	2.8	0.000836651
1408	290	2.8	0.000849779
1409	290	2.8	0.000847182
1410	290	2.8	0.000857276
1411	290	2.8	0.00085177
1412	291	2.8	0.000857743
1413	291	2.8	0.000858029
1414	291	2.8	0.000852267
1415	291	2.8	0.000861865
1416	291	2.8	0.000858895
1417	292	2.8	0.000849335
1418	292	2.8	0.000847526
1419	292	2.8	0.000855105
1420	292	2.8	0.000860984
1421	292	2.8	0.000852139
1422	293	2.8	0.000844492
1423	293	2.8	0.000836955
1424	293	2.8	0.000806497
1425	293	2.85	0.000813881
1426	294	2.85	0.000800843
1427	294	2.85	0.000799992
1428	294	2.85	0.000785641
1429	294	2.85	0.000794589
1430	294	2.85	0.000802366
1431	295	2.85	0.000800308
1432	295	2.85	0.000830375
1433	295	2.85	0.000838337
1434	295	2.85	0.000842149
1435	295	2.85	0.000847174
1436	296	2.85	0.000847114
1437	296	2.85	0.000845748
1438	296	2.85	0.000853061
1439	296	2.85	0.000863099
1440	296	2.85	0.000860745
1441	297	2.85	0.000864269
1442	297	2.85	0.00085175
1443	297	2.85	0.000829981
1444	297	2.85	0.000790085
1445	297	2.85	0.00075506
1446	298	2.85	0.000739504
1447	298	2.85	0.000748063
1448	298	2.85	0.000724445
1449	298	2.85	0.000715922
1450	298	2.9	0.000718564
1451	299	2.9	0.000703711
1452	299	2.9	0.000696518
1453	299	2.9	0.000684127
1454	299	2.9	0.000698737
1455	299	2.9	0.000678326
1456	300	2.9	0.000700182
1457	300	2.9	0.000721787
1458	300	2.9	0.000722038
1459	300	2.9	0.000702053
1460	300	2.9	0.000663488
1461	301	2.9	0.000681512
1462	301	2.9	0.000690718
1463	301	2.9	0.00073948
1464	301	2.9	0.000684876
1465	301	2.9	0.000719368
1466	302	2.9	0.000735227
1467	302	2.9	0.00072927
1468	302	2.9	0.000705156
1469	302	2.9	0.000694014
1470	303	2.9	0.000690676
1471	303	2.9	0.000710933
1472	303	2.9	0.000721749
1473	303	2.9	0.000731239
1474	303	2.9	0.00074101
1475	304	2.95	0.000764844
1476	304	2.95	0.000778004
1477	304	2.95	0.000789728
1478	304	2.95	0.000718797
1479	304	2.95	0.000749137
1480	305	2.95	0.000732831
1481	305	2.95	0.000849888
1482	305	2.95	0.000869684
1483	305	2.95	0.000893283
1484	305	2.95	0.000859487
1485	306	2.95	0.000823105
1486	306	2.95	0.000846349
1487	306	2.95	0.000830124
1488	306	2.95	0.000831828
1489	306	2.95	0.000836627
1490	307	2.95	0.00086045
1491	307	2.95	0.000860944
1492	307	2.95	0.000851169
1493	307	2.95	0.0008495
1494	307	2.95	0.000816698
1495	308	2.95	0.000834117
1496	308	2.95	0.000807414
1497	308	2.95	0.000805427
1498	308	2.95	0.000803352
1499	308	2.95	0.000787354
1500	309	3	0.000799611
1501	309	3	0.00080797
1502	309	3	0.000786939
1503	309	3	0.000765542
1504	310	3	0.000756294
1505	310	3	0.000763794
1506	310	3	0.000758656
1507	310	3	0.000920593
1508	310	3	0.000940943
1509	311	3	0.000978904
1510	311	3	0.00100089
1511	311	3	0.00100982
1512	311	3	0.00101043
1513	311	3	0.000990587
1514	312	3	0.00100559
1515	312	3	0.00100846
1516	312	3	0.00101716
1517	312	3	0.00101367
1518	312	3	0.00102106
1519	313	3	0.000981942
1520	313	3	0.00102257
1521	313	3	0.00102853
1522	313	3	0.00097127
1523	313	3	0.00097142
1524	314	3	0.00097871
1525	314	3.05	0.00101667
1526	314	3.05	0.00100474
1527	314	3.05	0.00100883
1528	315	3.05	0.00103393
1529	315	3.05	0.00102897
1530	315	3.05	0.00106245
1531	315	3.05	0.00106807
1532	315	3.05	0.00106035
1533	316	3.05	0.00107039
1534	316	3.05	0.00103066
1535	316	3.05	0.00103767
1536	316	3.05	0.00106636
1537	316	3.05	0.00106969
1538	317	3.05	0.00108932
1539	317	3.05	0.00108623
1540	317	3.05	0.00107732
1541	317	3.05	0.00107985
1542	317	3.05	0.00103796
1543	318	3.05	0.00103502
1544	318	3.05	0.00103121
1545	318	3.05	0.00101422
1546	318	3.05	0.00100213
1547	318	3.05	0.00100564
1548	319	3.05	0.00101675
1549	319	3.05	0.00100933
1550	319	3.1	0.00102848
1551	319	3.1	0.00105516
1552	320	3.1	0.00106163
1553	320	3.1	0.00106303
1554	320	3.1	0.00104531
1555	320	3.1	0.00105947
1556	320	3.1	0.00107429
1557	320	3.1	0.00108892
1558	321	3.1	0.00110176
1559	321	3.1	0.00109438
1560	321	3.1	0.00106469
1561	321	3.1	0.00103845
1562	322	3.1	0.00106677
1563	322	3.1	0.00107617
1564	322	3.1	0.00108116
1565	322	3.1	0.00109624
1566	322	3.1	0.00109555
1567	323	3.1	0.00111063
1568	323	3.1	0.00110028
1569	323	3.1	0.001087
1570	323	3.1	0.00108909
1571	323	3.1	0.00108234
1572	324	3.1	0.00108359
1573	324	3.1	0.00109081
1574	324	3.1	0.00107884
1575	324	3.15	0.00107735
1576	324	3.15	0.00106101
1577	325	3.15	0.00103068
1578	325	3.15	0.00105832
1579	325	3.15	0.00108535
1580	325	3.15	0.00107709
1581	325	3.15	0.00108245
1582	326	3.15	0.00106817
1583	326	3.15	0.00106274
1584	326	3.15	0.00105805
1585	326	3.15	0.00107191
1586	326	3.15	0.00103691
1587	327	3.15	0.00105307
1588	327	3.15	0.00100837
1589	327	3.15	0.00102258
1590	327	3.15	0.00103433
1591	328	3.15	0.00104848
1592	328	3.15	0.00103352
1593	328	3.15	0.00102453
1594	328	3.15	0.00103646
1595	328	3.15	0.00105281
1596	328	3.15	0.00103527
1597	329	3.15	0.00106374
1598	329	3.15	0.00102674
1599	329	3.15	0.00101993
1600	329	3.2	0.00105076
1601	330	3.2	0.0010557
1602	330	3.2	0.00105405
1603	330	3.2	0.00102853
1604	330	3.2	0.00102309
1605	330	3.2	0.00101704
1606	331	3.2	0.00101276
1607	331	3.2	0.00107422
1608	331	3.2	0.00127787
1609	331	3.2	0.00132817
1610	331	3.2	0.0013253
1611	332	3.2	0.00129058
1612	332	3.2	0.00125942
1613	332	3.2	0.00127476
1614	332	3.2	0.00125219
1615	332	3.2	0.0012568
1616	333	3.2	0.0012337
1617	333	3.2	0.0011967
1618	333	3.2	0.00123515
1619	333	3.2	0.00123164
1620	333	3.2	0.00123041
1621	334	3.2	0.00122059
1622	334	3.2	0.00120186
1623	334	3.2	0.00131927
1624	334	3.2	0.00134423
1625	334	3.25	0.00137085
1626	335	3.25	0.00134095
1627	335	3.25	0.00122027
1628	335	3.25	0.00135266
1629	335	3.25	0.00137835
1630	336	3.25	0.00137219
1631	336	3.25	0.00136401
1632	336	3.25	0.0013336
1633	336	3.25	0.00132791
1634	336	3.25	0.00130228
1635	337	3.25	0.00135159
1636	337	3.25	0.00130056
1637	337	3.25	0.00130695
1638	337	3.25	0.00131557
1639	337	3.25	0.00131388
1640	338	3.25	0.0012965
1641	338	3.25	0.00131439
1642	338	3.25	0.0012638
1643	338	3.25	0.00127256
1644	338	3.25	0.00128663
1645	339	3.25	0.00126833
1646	339	3.25	0.0013142
1647	339	3.25	0.00129882
1648	339	3.25	0.00126975
1649	339	3.25	0.00124824
1650	340	3.3	0.00125829
1651	340	3.3	0.00119343
1652	340	3.3	0.00116407
1653	340	3.3	0.00119283
1654	340	3.3	0.00120074
1655	341	3.3	0.00121531
1656	341	3.3	0.00120808
1657	341	3.3	0.00119898
1658	341	3.3	0.00117383
1659	341	3.3	0.00115996
1660	342	3.3	0.00114342
1661	342	3.3	0.00125115
1662	342	3.3	0.00129421
1663	342	3.3	0.00130749
1664	342	3.3	0.00129761
1665	343	3.3	0.00127326
1666	343	3.3	0.00129056
1667	343	3.3	0.00129985
1668	343	3.3	0.00131498
1669	344	3.3	0.00131219
1670	344	3.3	0.00129331
1671	344	3.3	0.00129187
1672	344	3.3	0.00128013
1673	344	3.3	0.00125669
1674	345	3.3	0.00127251
1675	345	3.35	0.00127953
1676	345	3.35	0.0012915
1677	345	3.35	0.00128929
1678	345	3.35	0.00129609
1679	346	3.35	0.00127408
1680	346	3.35	0.0013155
1681	346	3.35	0.00127689
1682	346	3.35	0.00125371
1683	346	3.35	0.00125928
1684	347	3.35	0.00125703
1685	347	3.35	0.00129011
1686	347	3.35	0.00126405
1687	347	3.35	0.00124515
1688	347	3.35	0.00125907
1689	348	3.35	0.00125356
1690	348	3.35	0.00124214
1691	348	3.35	0.00124885
1692	348	3.35	0.00121855
1693	348	3.35	0.00127036
1694	349	3.35	0.00127099
1695	349	3.35	0.0012487
1696	349	3.35	0.00123813
1697	349	3.35	0.00122305
1698	349	3.35	0.00117633
1699	350	3.35	0.00119443
1700	350	3.4	0.00115967
1701	350	3.4	0.00125156
1702	350	3.4	0.00133311
1703	351	3.4	0.00132749
1704	351	3.4	0.00132852
1705	351	3.4	0.00132453
1706	351	3.4	0.00131037
1707	351	3.4	0.00124435
1708	352	3.4	0.001246
1709	352	3.4	0.00130364
1710	352	3.4	0.00132053
1711	352	3.4	0.00133658
1712	352	3.4	0.00134836
1713	353	3.4	0.00135792
1714	353	3.4	0.00135728
1715	353	3.4	0.00135478
1716	353	3.4	0.00135568
1717	353	3.4	0.0013574
1718	354	3.4	0.00135556
1719	354	3.4	0.0013484
1720	354	3.4	0.00134732
1721	354	3.4	0.00133812
1722	354	3.4	0.00132961
1723	355	3.4	0.00132084
1724	355	3.4	0.00127298
1725	355	3.45	0.00128542
1726	355	3.45	0.00127421
1727	355	3.45	0.00131542
1728	356	3.45	0.00131551
1729	356	3.45	0.001297
1730	356	3.45	0.00126021
1731	356	3.45	0.00118812
1732	356	3.45	0.00120153
1733	357	3.45	0.00119529
1734	357	3.45	0.00122262
1735	357	3.45	0.00123698
1736	357	3.45	0.00121074
1737	357	3.45	0.00117512
1738	358	3.45	0.00114711
1739	358	3.45	0.00121262
1740	358	3.45	0.00112316
1741	358	3.45	0.00115848
1742	359	3.45	0.00110383
1743	359	3.45	0.00114418
1744	359	3.45	0.00106396
1745	359	3.45	0.00112357
1746	359	3.45	0.00112177
1747	360	3.45	0.0011509
1748	360	3.45	0.00112082
